name,score,year,votes,budget,gross,net_profit,runtime,gender,genre,genre_,rating_,director_,writer_,star_,country_,company_,female_indicator,title_unique_score,cpi,adj_gross,adj_budget,title,rating,log_gross,cos_scores,top_result_index,max_semantic_similarity,max_title_similarity,max_title_similarity_index,len_of_title,len_of_title2,log_len_of_title,log_len_of_title2,log_title_unique_score,log_budget,log_adj_gross,mean_semantic_similarity,mean_title_similarity,median_semantic_similarity,max_title_similarity2,mean_title_similarity2,us_population,adjusted_scaler,year_and_inflation_adjusted_gross
Stripes,6.9,1981,68000.0,10000000.0,85297000.0,75297000.0,106,2,Comedy,5,8,1034,2389,205,53,644,0,2,1.10378312765527,94149389.0,11037831.0,Stripes,8.5297,18.261649841855153,"tensor([0.3881, 0.1597, 0.3044,  ..., 0.1451, 0.1644, 0.3193])",tensor(2049),0.5201168656349182,0.7071067811865475,3036,1,7,0.0,1.9459101490553132,0.6931471805599453,16.11809565095832,18.360393323402192,0.17627161741256714,0.00014015991698444944,0.17655670642852783,0.7192765101208624,0.0001425721526503196,228762211,0.6901876821389152,136411285.56254122
The Cannonball Run,6.2,1981,34000.0,18000000.0,72179579.0,54179579.0,95,2,Action,1,6,970,515,282,53,1044,0,1063,1.10378312765527,79670601.0,19868096.0,The Cannonball Run,4.009976611111111,18.094667724521287,"tensor([0.1319, 0.2666, 0.1881,  ..., 0.1324, 0.2398, 0.3019])",tensor(923),0.5463459491729736,0.6666666666666669,277,3,18,1.0986122886681098,2.8903717578961645,6.968850378341948,16.70588231586044,18.19341120494552,0.12828023731708527,0.09253401116690377,0.12498261779546738,0.8710219323273891,0.012621108095804133,228762211,0.6901876821389152,115433240.93107267
Thief,7.4,1981,27000.0,5500000.0,11492915.0,5992915.0,123,2,Action,1,8,1769,1293,881,53,1420,0,6,1.10378312765527,12685686.0,6070807.0,Thief,2.0896209090909093,16.257241316517405,"tensor([0.2108, 0.0496, 0.0518,  ..., 0.0678, 0.1000, 0.1764])",tensor(49),0.8029605746269226,0.7071067811865475,4151,1,5,0.0,1.6094379124341003,1.791759469228055,15.520258650202699,16.35598482917487,0.16380147635936737,0.0005100307484456609,0.1525333672761917,0.7192010791060737,0.0006000372679686045,228762211,0.6901876821389152,18380052.742591154
Time Bandits,7.0,1981,60000.0,5000000.0,42368025.0,37368025.0,110,2,Adventure,2,6,2506,2770,1987,52,1094,0,28,1.10378312765527,46765111.0,5518916.0,Time Bandits,8.473605,17.56190450834662,"tensor([ 0.1931, -0.0674,  0.1423,  ...,  0.0499,  0.0899,  0.2084])",tensor(2367),0.7938107848167419,0.7071067811865475,2367,2,12,0.6931471805599453,2.4849066497880004,3.332204510175204,15.424948470398375,17.66064799141795,0.15552979707717896,0.002141572275584426,0.14706212282180786,0.795799240814151,0.0018417453371749083,228762211,0.6901876821389152,67757093.04905778
Friday the 13th Part 2,6.1,1981,61000.0,1250000.0,21722776.0,20472776.0,87,1,Horror,10,8,2432,3458,196,53,1022,1,606,1.10378312765527,23977234.0,1379729.0,Friday the 13th Part 2,17.3782208,16.893871853334655,"tensor([0.1641, 0.2359, 0.1377,  ..., 0.0786, 0.0430, 0.0373])",tensor(644),0.6660994291305542,0.8944271909999159,118,5,22,1.6094379124341003,3.091042453358316,6.406879986069314,14.038654109278484,16.992615354789,0.08746349066495895,0.08147013337521553,0.08117953687906265,0.8772942104155068,0.013177728287097791,228762211,0.6901876821389152,34740165.060167015
For Your Eyes Only,6.7,1981,94000.0,28000000.0,54813222.0,26813222.0,127,2,Action,1,6,1290,3287,1883,52,855,0,37,1.10378312765527,60501910.0,30905928.0,For Your Eyes Only,1.9576150714285714,17.819442000187802,"tensor([ 0.2744,  0.1577, -0.0073,  ...,  0.0028,  0.2261,  0.1629])",tensor(3493),0.640941321849823,0.35355339059327373,1856,4,18,1.3862943611198906,2.8903717578961645,3.6109179126442243,17.14771506813948,17.918185492750673,0.13856853544712067,0.0035606213982021188,0.13481074571609497,0.388600326214049,0.002942700432708401,228762211,0.6901876821389152,87660083.72172408
Halloween II,6.5,1981,77000.0,2500000.0,25533818.0,23033818.0,92,1,Horror,10,8,2145,1960,911,53,763,1,41,1.10378312765527,28183797.0,2759458.0,Halloween II,10.2135272,17.055514327585797,"tensor([0.0829, 0.0919, 0.1284,  ..., 0.1969, 0.1466, 0.2144])",tensor(664),0.6795013546943665,0.7071067811865475,3240,2,12,0.6931471805599453,2.4849066497880004,3.713572066704308,14.73180128983843,17.15425779630909,0.15251994132995605,0.003951036531551877,0.1457241028547287,0.786297855304978,0.0031624314725129444,228762211,0.6901876821389152,40834975.36881193
Taps,6.8,1981,17000.0,14000000.0,35856053.0,21856053.0,126,2,Drama,7,6,980,849,733,53,1406,0,1,1.10378312765527,39577306.0,15452964.0,Taps,2.561146642857143,17.395022953156513,"tensor([0.2348, 0.1706, 0.1124,  ..., 0.1519, 0.2632, 0.0857])",tensor(2753),0.5338528156280518,0.0,0,1,4,0.0,1.3862943611198906,0.0,16.454567887579532,17.493766431143058,0.1622726172208786,0.0,0.15706396102905273,0.0,0.0,228762211,0.6901876821389152,57342817.06875523
Reds,7.3,1981,21000.0,32000000.0,40382659.0,8382659.0,195,2,Biography,4,6,2643,4080,2279,53,302,0,1,1.10378312765527,44573698.0,35321060.0,Reds,1.26195809375,17.513911018111397,"tensor([ 0.2636, -0.0298,  0.2037,  ...,  0.1264,  0.1724,  0.2161])",tensor(3963),0.875239372253418,0.0,0,1,4,0.0,1.3862943611198906,0.0,17.281246460764002,17.612654512088902,0.16620191931724548,0.0,0.1587076485157013,0.0,0.0,228762211,0.6901876821389152,64581995.815782435
Chariots of Fire,7.2,1981,56000.0,5500000.0,59303359.0,53803359.0,125,2,Biography,4,6,1017,738,179,52,847,0,453,1.10378312765527,65458047.0,6070807.0,Chariots of Fire,10.782428909090909,17.89817650654586,"tensor([ 0.2308,  0.0034,  0.1476,  ..., -0.0847, -0.0160,  0.1814])",tensor(251),0.6827220320701599,0.6666666666666669,251,3,16,1.0986122886681098,2.772588722239781,6.115892125483034,15.520258650202699,17.996919991578487,0.10699519515037537,0.02370954687957073,0.099093496799469,0.4327500088069074,0.0075471394310358255,228762211,0.6901876821389152,94840937.75354448
Absence of Malice,6.9,1981,12000.0,12000000.0,40716963.0,28716963.0,116,2,Drama,7,6,2476,2319,1725,53,644,0,439,1.10378312765527,44942697.0,13245398.0,Absence of Malice,3.39308025,17.52215534491039,"tensor([ 0.1267,  0.0829, -0.1021,  ...,  0.1336,  0.1567,  0.0932])",tensor(1112),0.617880642414093,0.5773502691896258,1218,3,17,1.0986122886681098,2.833213344056216,6.0844994130751715,16.300417207752275,17.620898836271863,0.10185673832893372,0.02287966618064969,0.09160181134939194,0.6640463952028995,0.006202409982556047,228762211,0.6901876821389152,65116631.552625
Tarzan the Ape Man,3.4,1981,5300.0,6500000.0,36565280.0,30065280.0,115,1,Adventure,2,2,1280,3968,225,53,1460,1,554,1.10378312765527,40360139.0,7174590.0,Tarzan the Ape Man,5.625427692307692,17.41460971425393,"tensor([0.1547, 0.2001, 0.0639,  ..., 0.3831, 0.0714, 0.0999])",tensor(2305),0.6127591133117676,0.7071067811865475,3046,4,18,1.3862943611198906,2.8903717578961645,6.317164686747284,15.687312734865866,17.513353197447717,0.1085207611322403,0.08507078049536072,0.09839191287755966,0.6059478199033158,0.013689106885695372,228762211,0.6901876821389152,58477049.1338277
Victory,6.7,1981,29000.0,10000000.0,10853418.0,853418.0,116,2,Drama,7,6,1301,4167,1527,52,1371,0,1,1.10378312765527,11979820.0,11037831.0,Victory,1.0853418,16.199990611382876,"tensor([ 0.5657, -0.0724,  0.1802,  ...,  0.1053,  0.0785,  0.1519])",tensor(4048),0.6794191598892212,0.0,0,1,7,0.0,1.9459101490553132,0.0,16.11809565095832,16.298734125496964,0.1715208888053894,0.0,0.1587788164615631,0.0,0.0,228762211,0.6901876821389152,17357336.7216206
Arthur,6.9,1981,27000.0,7000000.0,95461682.0,88461682.0,97,2,Comedy,5,6,2427,3750,577,53,1593,0,3,1.10378312765527,105368994.0,7726482.0,Arthur,13.637383142857143,18.37423548933232,"tensor([0.1338, 0.1663, 0.0539,  ..., 0.1831, 0.1215, 0.1979])",tensor(4752),0.6893895864486694,0.7071067811865475,2790,1,6,0.0,1.791759469228055,1.0986122886681098,15.761420707019587,18.472978976220652,0.1419936716556549,0.0004088342254014605,0.14018619060516357,0.7769049076506044,0.0004721870455403389,228762211,0.6901876821389152,152667161.01547608
History of the World: Part I,6.9,1981,47000.0,11000000.0,31672907.0,20672907.0,92,2,Comedy,5,8,1723,2678,1506,53,439,0,979,1.10378312765527,34960020.0,12141614.0,History of the World: Part I,2.8793551818181817,17.270972204640206,"tensor([ 0.1475,  0.1240,  0.1737,  ...,  0.1134,  0.0161, -0.0283])",tensor(3975),0.5694208145141602,0.6324555320336758,998,6,28,1.791759469228055,3.332204510175204,6.88653164253051,16.213405830762646,17.369715680833824,0.0935918390750885,0.09111183704148539,0.09090294688940048,0.513646372988468,0.01910585478665968,228762211,0.6901876821389152,50652917.90148689
The Howling,6.6,1981,32000.0,1000000.0,17985893.0,16985893.0,91,1,Horror,10,8,1238,1322,511,53,832,1,1052,1.10378312765527,19852525.0,1103783.0,The Howling,17.985893,16.705098286367402,"tensor([0.1160, 0.1842, 0.1581,  ..., 0.0244, 0.2834, 0.3872])",tensor(1518),0.5231587886810303,0.5897678246195885,2903,2,11,0.6931471805599453,2.3978952727983707,6.9584483932976555,13.815510557964274,16.803841761037955,0.11386055499315262,0.1124075434109188,0.1096523180603981,0.12407251669183811,0.01457291161963391,228762211,0.6901876821389152,28763951.478352014
Dragonslayer,6.7,1981,16000.0,18000000.0,14110013.0,-3889987.0,109,2,Action,1,6,1711,1479,1754,52,1623,0,1,1.10378312765527,15574394.0,19868096.0,Dragonslayer,0.7838896111111111,16.46239524516096,"tensor([-0.0093,  0.1697,  0.1610,  ...,  0.1674,  0.2583,  0.0162])",tensor(2518),0.5407370924949646,0.0,0,1,12,0.0,2.4849066497880004,0.0,16.70588231586044,16.561138713373612,0.09072721749544144,0.0,0.08310799300670624,0.0,0.0,228762211,0.6901876821389152,22565447.635539394
Cutter's Way,6.9,1981,5300.0,3000000.0,1752634.0,-1247366.0,109,2,Crime,6,8,1033,2912,960,53,1085,0,15,1.10378312765527,1934528.0,3311349.0,Cutter's Way,0.5842113333333333,14.37663035716466,"tensor([ 0.1699,  0.1678,  0.0127,  ..., -0.0094,  0.0981,  0.0897])",tensor(4958),0.6077227592468262,0.5773502691896258,4164,2,12,0.6931471805599453,2.4849066497880004,2.70805020110221,14.914122846632385,14.475373927042252,0.0983867272734642,0.0009474945840460214,0.0903829038143158,0.5487515772978789,0.0008800729488062165,228762211,0.6901876821389152,2802901.3702545827
Quest for Fire,7.3,1981,21000.0,12500000.0,20962615.0,8462615.0,100,2,Adventure,2,8,1140,1392,663,8,1205,0,58,1.10378312765527,23138181.0,13797289.0,Quest for Fire,1.6770092,16.858251171085435,"tensor([ 0.1357,  0.0573,  0.1788,  ...,  0.0354, -0.0687,  0.2774])",tensor(2450),0.7038534879684448,0.6666666666666669,1922,3,14,1.0986122886681098,2.6390573296152584,4.060443010546419,16.34123920227253,16.956994668169816,0.11760479211807251,0.0037025098722230448,0.11309444159269333,0.6332097365404427,0.003013332077192546,228762211,0.6901876821389152,33524476.890537925
The Final Conflict,5.6,1981,19000.0,5000000.0,20471382.0,15471382.0,108,2,Horror,10,8,937,959,1934,52,2022,0,1069,1.10378312765527,22595966.0,5518916.0,The Final Conflict,4.0942764,16.834538468792836,"tensor([0.2631, 0.0600, 0.1811,  ..., 0.0114, 0.0083, 0.1710])",tensor(2146),0.8639633655548096,0.6666666666666669,19,3,18,1.0986122886681098,2.8903717578961645,6.974478911025045,15.424948470398375,16.93328195273506,0.13541583716869354,0.09275965227652627,0.11806189268827438,0.41241527149016555,0.012744242344168334,228762211,0.6901876821389152,32738871.73699526
Mommie Dearest,6.7,1981,15000.0,5000000.0,19032261.0,14032261.0,129,1,Biography,4,8,826,676,676,53,1623,1,2,1.10378312765527,21007489.0,5518916.0,Mommie Dearest,3.8064522,16.761646044616167,"tensor([ 0.0240,  0.0232, -0.0247,  ...,  0.0676,  0.2520,  0.0576])",tensor(2740),0.6509907245635986,0.0,0,2,14,0.6931471805599453,2.6390573296152584,0.6931471805599453,15.424948470398375,16.86038955116186,0.10194424539804459,0.0,0.09042626619338989,0.0,0.0,228762211,0.6901876821389152,30437357.176380016
Private Lessons,5.2,1981,3400.0,2800000.0,26279000.0,23479000.0,87,1,Comedy,5,8,47,784,2113,53,303,1,7,1.10378312765527,29006317.0,3090593.0,Private Lessons,9.385357142857142,17.084280699106316,"tensor([ 0.1297,  0.0342, -0.0922,  ...,  0.2489,  0.1698,  0.0820])",tensor(299),0.5905516147613525,0.4999999999999999,24,2,15,0.6931471805599453,2.70805020110221,1.9459101490553132,14.845129975145433,17.18302419181597,0.11258942633867264,0.00044832540754353545,0.11001025140285492,0.4714562950017654,0.0004012633820542341,228762211,0.6901876821389152,42026709.18453432
The Postman Always Rings Twice,6.6,1981,22000.0,12000000.0,12376625.0,376625.0,122,2,Crime,6,8,271,930,859,55,612,0,1059,1.10378312765527,13661110.0,13245398.0,The Postman Always Rings Twice,1.0313854166666667,16.331320170929526,"tensor([ 0.0570, -0.0568,  0.1246,  ...,  0.1197, -0.0071,  0.0047])",tensor(1225),0.37769949436187744,0.6324555320336758,1743,5,30,1.6094379124341003,3.4011973816621555,6.9650803456014065,16.300417207752275,16.43006366795638,0.03993171453475952,0.07146684178247173,0.03570759296417236,0.523463351095665,0.008444048266871578,228762211,0.6901876821389152,19793326.298817378
Deadly Blessing,5.6,1981,5200.0,2500000.0,8279042.0,5779042.0,100,1,Horror,10,8,2650,1414,1425,53,1674,1,4,1.10378312765527,9138267.0,2759458.0,Deadly Blessing,3.3116168,15.929237819184534,"tensor([0.3385, 0.0594, 0.1101,  ..., 0.0923, 0.0572, 0.2117])",tensor(1849),0.7057780623435974,0.408248290463863,1371,2,15,0.6931471805599453,2.70805020110221,1.3862943611198906,14.73180128983843,16.027981319325903,0.1720603108406067,0.00013814141230102597,0.15440335869789124,0.41548711586606474,0.00015072719384267547,228762211,0.6901876821389152,13240263.824587826
Eyewitness,6.0,1981,4500.0,8500000.0,6400000.0,-2100000.0,103,2,Crime,6,8,2044,3761,2304,53,2022,0,1,1.10378312765527,7064212.0,9382157.0,Eyewitness,0.7529411764705882,15.671808548329901,"tensor([ 3.1042e-01,  2.4216e-01, -2.1197e-04,  ..., -1.1711e-02,
         1.9887e-01,  2.0433e-01])",tensor(3300),0.6462348103523254,0.0,0,1,10,0.0,2.302585092994046,0.0,15.955576721460545,15.77055203214063,0.14155162870883942,0.0,0.1381375640630722,0.0,0.0,228762211,0.6901876821389152,10235204.39847284
Outland,6.6,1981,28000.0,16000000.0,17374595.0,1374595.0,109,2,Action,1,8,2019,3129,1987,52,1957,0,1,1.10378312765527,19177785.0,17660530.0,Outland,1.0859121875,16.670519639790946,"tensor([ 0.3995,  0.3086, -0.0229,  ...,  0.1606,  0.1650,  0.3951])",tensor(615),0.7605876326560974,0.0,0,1,7,0.0,1.9459101490553132,0.0,16.588099280204055,16.76926313587059,0.16634494066238403,0.0,0.15754862129688263,0.0,0.0,228762211,0.6901876821389152,27786333.335546337
S.O.B.,6.4,1981,5700.0,12000000.0,14867086.0,2867086.0,122,1,Comedy,5,8,256,419,1159,53,220,1,1,1.10378312765527,16410039.0,13245398.0,S.O.B.,1.2389238333333332,16.51466033420242,"tensor([0.2800, 0.2921, 0.0058,  ..., 0.2213, 0.2909, 0.0887])",tensor(1028),0.6522685289382935,0.0,0,1,6,0.0,1.791759469228055,0.0,16.300417207752275,16.613403839663086,0.17069712281227112,0.0,0.16618986427783966,0.0,0.0,228762211,0.6901876821389152,23776198.01782716
The Beyond,6.8,1981,21000.0,400000.0,123843.0,-276157.0,87,1,Horror,10,8,1586,840,309,25,1002,1,1063,1.10378312765527,136696.0,441513.0,The Beyond,0.3096075,11.726769913336339,"tensor([0.4595, 0.2365, 0.0492,  ..., 0.0034, 0.1249, 0.3776])",tensor(1056),0.7261571884155273,0.816496580927726,219,2,10,0.6931471805599453,2.302585092994046,6.968850378341948,12.89921982609012,11.82551476112811,0.16871680319309235,0.11330260970931687,0.1571052074432373,0.7208411154425887,0.019358085238973113,228762211,0.6901876821389152,198056.27300732813
One from the Heart,6.5,1981,5700.0,26000000.0,636796.0,-25363204.0,107,2,Drama,7,8,807,289,706,53,2132,0,532,1.10378312765527,702885.0,28698361.0,One from the Heart,0.024492153846153848,13.364204632085547,"tensor([0.1376, 0.1360, 0.1066,  ..., 0.0316, 0.0870, 0.1287])",tensor(485),0.6867817640304565,0.7071067811865475,2382,4,18,1.3862943611198906,2.8903717578961645,6.2766434893416445,17.073607095985757,13.462948572774106,0.16258293390274048,0.08302969044823545,0.1553841233253479,0.5955502031232429,0.015537101463914842,228762211,0.6901876821389152,1018396.9059281605
True Confessions,6.3,1981,7500.0,10000000.0,12850276.0,2850276.0,108,2,Crime,6,8,2616,1986,1858,53,551,0,12,1.10378312765527,14183918.0,11037831.0,True Confessions,1.2850276,16.36887584767406,"tensor([0.1712, 0.1066, 0.0181,  ..., 0.0234, 0.0579, 0.1554])",tensor(3023),0.4764740765094757,0.4999999999999999,1026,2,16,0.6931471805599453,2.772588722239781,2.4849066497880004,16.11809565095832,16.467619345557598,0.1532353162765503,0.0008260228142839966,0.14849944412708282,0.45790553801229966,0.0007839819130367273,228762211,0.6901876821389152,20550813.013706002
Nighthawks,6.4,1981,18000.0,5000000.0,19905359.0,14905359.0,99,2,Action,1,8,315,960,2112,53,2042,0,1,1.10378312765527,21971199.0,5518916.0,Nighthawks,3.9810718,16.806499549923345,"tensor([0.1985, 0.1626, 0.0745,  ..., 0.1204, 0.3142, 0.1936])",tensor(1235),0.5148839950561523,0.0,0,1,10,0.0,2.302585092994046,0.0,15.424948470398375,16.905243017291326,0.1381067931652069,0.0,0.13498763740062714,0.0,0.0,228762211,0.6901876821389152,31833658.537501715
Neighbors,5.6,1981,7600.0,8500000.0,29916207.0,21416207.0,94,2,Comedy,5,8,1288,3875,1058,53,644,0,3,1.10378312765527,33021005.0,9382157.0,Neighbors,3.5195537647058823,17.213910931644005,"tensor([ 0.1616,  0.0445, -0.0301,  ...,  0.1381,  0.1779,  0.0777])",tensor(3954),0.620919942855835,0.5773502691896258,4677,1,9,0.0,2.1972245773362196,1.0986122886681098,15.955576721460545,17.312654432092422,0.11941550672054291,0.00021354812075116466,0.11421942710876465,0.5962153727104254,0.00023539099526722005,228762211,0.6901876821389152,47843515.40100915
Prince of the City,7.5,1981,7600.0,8600000.0,8124257.0,-475743.0,167,2,Crime,6,8,2360,1757,2228,53,1593,0,946,1.10378312765527,8967418.0,9492535.0,Prince of the City,0.9446810465116279,15.910364835844774,"tensor([0.1062, 0.0723, 0.2740,  ..., 0.0049, 0.0868, 0.0632])",tensor(3423),0.5126779079437256,0.75,1857,4,18,1.3862943611198906,2.8903717578961645,6.852242569051878,15.967272761223736,16.009108344215182,0.0977785512804985,0.10117635096500208,0.09285537898540497,0.5718058254512304,0.02273724408995719,228762211,0.6901876821389152,12992723.90983517
Under the Rainbow,5.4,1981,2600.0,20000000.0,18826490.0,-1173510.0,98,2,Comedy,5,6,2435,1301,338,53,1200,0,489,1.10378312765527,20780362.0,22075663.0,Under the Rainbow,0.9413245,16.75077547858443,"tensor([0.3886, 0.2605, 0.1470,  ..., 0.0928, 0.2060, 0.2645])",tensor(669),0.5808055400848389,0.816496580927726,781,3,17,1.0986122886681098,2.833213344056216,6.192362489474872,16.811242831518264,16.849518964080346,0.13750240206718445,0.09274091370835034,0.13262242078781128,0.7783011792011041,0.01335747473619094,228762211,0.6901876821389152,30108277.121957533
Carbon Copy,5.6,1981,2600.0,6000000.0,9566593.0,3566593.0,92,2,Comedy,5,6,1786,3691,741,53,730,0,2,1.10378312765527,10559444.0,6622699.0,Carbon Copy,1.5944321666666668,16.07378769168366,"tensor([ 0.1904,  0.1577,  0.0828,  ..., -0.0830,  0.1642,  0.1782])",tensor(1267),0.579375147819519,0.0,0,2,11,0.6931471805599453,2.3978952727983707,0.6931471805599453,15.60727002719233,16.1725311833411,0.15678051114082336,0.0,0.15509429574012756,0.0,0.0,228762211,0.6901876821389152,15299380.550049694
Modern Problems,5.1,1981,4900.0,8000000.0,26154211.0,18154211.0,93,2,Comedy,5,6,1462,2261,338,53,2022,0,2,1.10378312765527,28868577.0,8830265.0,Modern Problems,3.269276375,17.079520768015644,"tensor([ 0.2413, -0.0094,  0.1327,  ...,  0.0237,  0.1903,  0.0304])",tensor(893),0.549399733543396,0.0,0,2,15,0.6931471805599453,2.70805020110221,0.6931471805599453,15.89495209964411,17.178264260503997,0.11061923205852509,0.0,0.10581618547439575,0.0,0.0,228762211,0.6901876821389152,41827140.27948933
Pennies from Heaven,6.5,1981,5300.0,22000000.0,9171289.0,-12828711.0,108,2,Drama,7,8,999,1010,2087,53,1460,0,36,1.10378312765527,10123114.0,24283229.0,Pennies from Heaven,0.41687677272727275,16.031588401420546,"tensor([ 0.1273,  0.1182,  0.1503,  ..., -0.0474,  0.1682,  0.1466])",tensor(4319),0.4728902578353882,0.6666666666666669,2544,3,19,1.0986122886681098,2.9444389791664403,3.58351893845611,16.90655301132259,16.13033188200123,0.09512193500995636,0.0025991473784653194,0.09258033335208893,0.5437221918321099,0.00211144062748831,228762211,0.6901876821389152,14667190.188947046
