"name","score","year","votes","budget","gross","net_profit","runtime","gender","genre","genre_","rating_","director_","writer_","star_","country_","company_","female_indicator","title_unique_score","cpi","adj_gross","adj_budget"
"The Witch",6.9,2015,218000,4e+06,40423945,36423945,92,1,"Drama",7,8,2185,3362,141,8,1630,1,1125,2.8768167104997,116292280,11507267
"The Big Short",7.8,2015,381000,2.8e+07,133440870,105440870,130,2,"Biography",4,8,18,621,364,53,1623,0,1149,2.8768167104997,383884925,80550868
"Jurassic World",7,2015,593000,1.5e+08,1670516444,1520516444,124,2,"Action",1,7,480,3308,360,53,2042,0,31,2.8768167104997,4805769621,431522507
"The Revenant",8,2015,729000,1.35e+08,532950503,397950503,156,2,"Action",1,8,60,2572,1324,53,1533,0,1116,2.8768167104997,1533200913,388370256
"The Martian",8,2015,783000,1.08e+08,630162448,522162448,144,2,"Adventure",2,7,2148,1090,1479,52,2022,0,1117,2.8768167104997,1812861861,310696205
"Room",8.1,2015,386000,1.3e+07,35401758,22401758,118,1,"Drama",7,8,1553,1185,261,8,825,1,10,2.8768167104997,101844369,37398617
"Inside Out",8.1,2015,641000,1.75e+08,858848019,683848019,95,1,"Animation",3,6,1998,3098,88,53,1660,1,30,2.8768167104997,2470748333,503442924
"Spotlight",8.1,2015,435000,2e+07,98690254,78690254,129,2,"Biography",4,8,2570,2152,1446,53,1628,0,1,2.8768167104997,283913772,57536334
"American Ultra",6.1,2015,87000,2.8e+07,27262374,-737626,96,2,"Action",1,8,1896,2667,1006,53,1608,0,30,2.8768167104997,78428853,80550868
"The Man from U.N.C.L.E.",7.3,2015,286000,7.5e+07,107045109,32045109,116,2,"Action",1,7,965,1469,813,53,2079,0,1220,2.8768167104997,307949158,215761253
"Terminator Genisys",6.3,2015,264000,1.55e+08,440603537,285603537,126,2,"Action",1,7,53,2327,149,53,1623,0,6,2.8768167104997,1267535618,445906590
"Cinderella",6.9,2015,165000,9.5e+07,542358331,447358331,105,1,"Drama",7,6,1464,670,1343,53,122,1,4,2.8768167104997,1560265510,273297587
"Star Wars: Episode VII - The Force Awakens",7.8,2015,876000,2.45e+08,2069521700,1824521700,138,1,"Action",1,7,1042,2368,430,53,1380,1,1187,2.8768167104997,5953634609,704820094
"Spectre",6.8,2015,393000,2.45e+08,880681519,635681519,148,2,"Action",1,7,2285,2015,447,52,275,0,1,2.8768167104997,2533559310,704820094
"Legend",6.9,2015,164000,3e+07,42972994,12972994,132,2,"Biography",4,8,300,495,2196,52,685,0,20,2.8768167104997,123625427,86304501
"Chappie",6.8,2015,235000,4.9e+07,102811889,53811889,120,2,"Action",1,8,1861,2909,2018,43,644,0,1,2.8768167104997,295770960,140964019
"Knock Knock",4.9,2015,87000,2500000,5567103,3067103,99,2,"Drama",7,8,739,1158,1217,53,361,0,6,2.8768167104997,16015535,7192042
"In the Heart of the Sea",6.9,2015,128000,1e+08,93920758,-6079242,122,2,"Action",1,7,2247,615,352,53,2079,0,1510,2.8768167104997,270192806,287681671
"The Bronze",6.1,2015,11000,3500000,615816,-2884184,100,1,"Comedy",5,8,325,2686,1515,53,798,1,1116,2.8768167104997,1771590,10068858
"The Intern",7.1,2015,231000,3.5e+07,194564672,159564672,121,2,"Comedy",5,7,1846,2879,1858,53,2087,0,1116,2.8768167104997,559726900,100688585
"The Hunger Games: Mockingjay - Part 2",6.6,2015,297000,1.6e+08,658344137,498344137,137,1,"Action",1,7,808,3117,979,53,1362,1,1260,2.8768167104997,1893935415,460290674
"Everest",7.1,2015,205000,5.5e+07,203427584,148427584,121,2,"Action",1,7,190,4142,929,52,2112,0,1,2.8768167104997,585223873,158224919
"Blackhat",5.4,2015,56000,7e+07,19652057,-50347943,133,2,"Action",1,8,1769,2864,352,53,982,0,1,2.8768167104997,56535366,201377170
"Spy",7,2015,234000,6.5e+07,235666219,170666219,120,1,"Action",1,8,1967,3056,1514,53,2022,1,13,2.8768167104997,677968517,186993086
"Fantastic Four",4.2,2015,156000,1.2e+08,167882881,47882881,100,2,"Action",1,7,1399,1835,1586,53,2022,0,15,2.8768167104997,482968277,345218005
"Mission: Impossible - Rogue Nation",7.4,2015,350000,1.5e+08,682716636,532716636,131,2,"Action",1,7,446,519,2190,53,1623,0,37,2.8768167104997,1964050627,431522507
"Vacation",6.1,2015,103000,3.1e+07,107228221,76228221,99,2,"Adventure",2,8,1286,2097,584,53,333,0,7,2.8768167104997,308475938,89181318
"Creed",7.6,2015,254000,3.5e+07,173567581,138567581,133,2,"Drama",7,7,2269,3513,1525,53,1460,0,4,2.8768167104997,499322117,100688585
"The Age of Adaline",7.2,2015,160000,2.5e+07,65663276,40663276,112,1,"Drama",7,7,1548,1612,221,53,1305,1,1586,2.8768167104997,188901210,71920418
"Black Mass",6.9,2015,171000,5.3e+07,99775678,46775678,123,2,"Biography",4,8,2310,2573,1097,53,685,0,29,2.8768167104997,287036338,152471286
"Focus",6.6,2015,226000,50100000,158762963,108662963,105,2,"Comedy",5,8,926,1412,2299,53,1291,0,2,2.8768167104997,456731945,144128517
"Home",6.6,2015,95000,1.35e+08,386041607,251041607,94,2,"Animation",3,6,2536,3955,1028,53,791,0,20,2.8768167104997,1110570946,388370256
"Jupiter Ascending",5.3,2015,182000,1.76e+08,183887723,7887723,127,2,"Action",1,7,1517,2420,319,53,2079,0,2,2.8768167104997,529011274,506319741
"I Saw the Light",5.8,2015,6700,1.3e+07,1767963,-11232037,123,2,"Biography",4,8,1615,2506,2197,53,437,0,554,2.8768167104997,5086106,37398617
"Minions",6.4,2015,218000,7.4e+07,1159444662,1085444662,91,1,"Animation",3,6,1512,500,1951,53,1166,1,1,2.8768167104997,3335509779,212884437
"Pitch Perfect 2",6.4,2015,146000,2.9e+07,287144079,258144079,115,1,"Comedy",5,7,744,2233,115,53,442,1,112,2.8768167104997,826060885,83427685
"San Andreas",6.1,2015,219000,1.1e+08,473990832,363990832,114,2,"Action",1,7,282,561,580,53,1531,0,2,2.8768167104997,1363584746,316449838
"Trainwreck",6.2,2015,132000,3.5e+07,140795793,105795793,125,1,"Comedy",5,8,1410,164,89,53,2042,1,1,2.8768167104997,405043690,100688585
"Tomorrowland",6.4,2015,175000,1.9e+08,209035668,19035668,130,2,"Action",1,6,280,774,734,53,2076,0,1,2.8768167104997,601357303,546595175
"Bridge of Spies",7.6,2015,295000,4e+07,165478348,125478348,142,2,"Drama",7,7,2452,2630,2195,53,792,0,470,2.8768167104997,476050877,115072668
"The Danish Girl",7.1,2015,170000,1.5e+07,64191523,49191523,119,2,"Biography",4,8,2566,2472,592,52,2112,0,1143,2.8768167104997,184667246,43152251
"The Divergent Series: Insurgent",6.2,2015,223000,1.1e+08,297002527,187002527,119,1,"Action",1,7,2208,489,2008,53,1925,1,1119,2.8768167104997,854421833,316449838
"Carol",7.2,2015,120000,11800000,40272135,28472135,118,1,"Drama",7,8,2549,3180,303,52,1975,1,3,2.8768167104997,115855551,33946437
"No Escape",6.8,2015,81000,16200000,54418872,38218872,103,1,"Action",1,8,1282,1976,1288,53,396,1,26,2.8768167104997,156553120,46604431
"The Boy Next Door",4.7,2015,40000,4e+06,52425855,48425855,91,1,"Thriller",14,8,2155,323,980,53,2042,1,1150,2.8768167104997,150819576,11507267
"Southpaw",7.4,2015,223000,3e+07,91970827,61970827,124,2,"Action",1,8,154,2320,873,18,866,0,1,2.8768167104997,264583212,86304501
"The Last Witch Hunter",6,2015,98000,9e+07,146936910,56936910,106,2,"Action",1,7,288,748,2262,53,1925,0,1167,2.8768167104997,422710558,258913504
"Green Room",7,2015,112000,5e+06,3769214,-1230786,95,2,"Horror",10,8,1180,1834,139,53,430,0,21,2.8768167104997,10843338,14384084
"Burnt",6.6,2015,110000,2e+07,36606743,16606743,101,2,"Comedy",5,8,1341,3774,241,53,25,0,2,2.8768167104997,105310890,57536334
"The Good Dinosaur",6.7,2015,106000,2e+08,332207671,132207671,93,2,"Animation",3,6,2037,448,968,53,1660,0,1143,2.8768167104997,955700579,575363342
"The Gift",7,2015,145000,5e+06,58980521,53980521,108,2,"Drama",7,8,1249,1924,925,53,388,0,1116,2.8768167104997,169676148,14384084
"Point Break",5.3,2015,60000,1.05e+08,133718711,28718711,114,2,"Action",1,7,762,2322,593,10,93,0,5,2.8768167104997,384684222,302065755
"Get Hard",6,2015,127000,4e+07,111711453,71711453,100,2,"Comedy",5,8,767,1755,2294,53,1011,0,28,2.8768167104997,321373375,115072668
"Hitman: Agent 47",5.7,2015,87000,3.5e+07,82347656,47347656,96,2,"Action",1,8,62,3672,1911,53,2022,0,8,2.8768167104997,236899113,100688585
"Entourage",6.6,2015,77000,3e+07,49263404,19263404,104,2,"Comedy",5,8,704,1073,17,53,2079,0,1,2.8768167104997,141721784,86304501
"Steve Jobs",7.2,2015,160000,3e+07,34441873,4441873,122,2,"Biography",4,8,540,14,1537,52,2042,0,5,2.8768167104997,99082956,86304501
"Scouts Guide to the Zombie Apocalypse",6.3,2015,47000,1.5e+07,16137046,1137046,93,2,"Action",1,8,444,575,2234,53,1623,0,611,2.8768167104997,46423324,43152251
"Hardcore Henry",6.7,2015,90000,2e+06,16810562,14810562,96,2,"Action",1,8,1025,1581,2018,41,310,0,5,2.8768167104997,48360906,5753633
"Joy",6.6,2015,131000,6e+07,101134059,41134059,124,1,"Biography",4,7,607,940,979,53,984,1,5,2.8768167104997,290944151,172609003
"Brooklyn",7.5,2015,135000,1.1e+07,62402155,51402155,117,1,"Drama",7,7,1276,2938,1953,52,2100,1,2,2.8768167104997,179519562,31644984
"Self/less",6.5,2015,93000,2.6e+07,31807156,5807156,117,2,"Action",1,7,2492,111,1921,53,969,0,1,2.8768167104997,91503358,74797234
"Ted 2",6.3,2015,191000,6.8e+07,215863606,147863606,115,2,"Comedy",5,8,2342,3619,1449,53,2042,0,96,2.8768167104997,621000029,195623536
"Pan",5.7,2015,62000,1.5e+08,128388320,-21611680,111,2,"Adventure",2,6,1247,1737,1330,53,2079,0,3,2.8768167104997,369349664,431522507
"Pixels",5.5,2015,135000,8.8e+07,244874809,156874809,105,2,"Action",1,7,406,3898,14,53,644,0,1,2.8768167104997,704459943,253159871
"Demolition",7,2015,93000,1e+07,4366460,-5633540,101,2,"Comedy",5,8,1142,530,873,53,364,0,2,2.8768167104997,12561505,28768167
"Macbeth",6.6,2015,54000,1.5e+07,16322067,1322067,113,2,"Drama",7,8,1430,3933,1537,52,1832,0,1,2.8768167104997,46955595,43152251
"Daddy's Home",6.2,2015,112000,5e+07,242786137,192786137,96,2,"Comedy",5,7,2325,483,2294,53,1623,0,23,2.8768167104997,698451216,143840836
"Run All Night",6.6,2015,105000,5e+07,71561644,21561644,114,2,"Action",1,8,1125,462,1336,53,2079,0,75,2.8768167104997,205869733,143840836
"Mr. Right",6.4,2015,52000,8e+06,607595,-7392405,95,1,"Action",1,8,1929,2667,115,53,135,1,30,2.8768167104997,1747939,23014534
"Magic Mike XXL",5.6,2015,53000,14800000,117813057,103013057,115,2,"Comedy",5,8,949,3248,319,53,2079,0,10,2.8768167104997,338926571,42576887
"The DUFF",6.5,2015,87000,8500000,43709744,35209744,101,1,"Comedy",5,7,164,2140,1410,53,533,1,1116,2.8768167104997,125744922,24452942
"Trumbo",7.5,2015,78000,1.5e+07,11430025,-3569975,124,2,"Biography",4,8,1129,2021,277,53,370,0,1,2.8768167104997,32882087,43152251
"Hotel Transylvania 2",6.7,2015,113000,8e+07,474800000,394800000,89,2,"Animation",3,6,882,3409,14,53,644,0,109,2.8768167104997,1365912574,230145337
"The Longest Ride",7.1,2015,79000,3.4e+07,62944815,28944815,123,2,"Drama",7,7,908,2925,1974,53,984,0,1123,2.8768167104997,181080696,97811768
"Victor Frankenstein",6,2015,54000,6.5e+07,34227298,-30772702,110,2,"Drama",7,7,1977,2667,453,52,716,0,5,2.8768167104997,98465663,186993086
"Insidious: Chapter 3",6.1,2015,97000,1e+07,112983889,102983889,97,2,"Horror",10,7,1551,2387,530,8,1058,0,39,2.8768167104997,325033940,28768167
"Goosebumps",6.3,2015,83000,5.8e+07,158261424,100261424,103,2,"Adventure",2,6,2158,846,856,53,1886,0,2,2.8768167104997,455289109,166855369
"Aloha",5.4,2015,64000,3.7e+07,26250020,-10749980,105,2,"Comedy",5,7,342,546,241,53,644,0,1,2.8768167104997,75516496,106442218
"Baahubali: The Beginning",8,2015,107000,18026148,24548038,6521890,159,2,"Action",1,5,2277,4044,1773,21,206,0,1121,2.8768167104997,70620206,51857924
"The Wedding Ringer",6.6,2015,72000,2.3e+07,79799880,56799880,101,2,"Comedy",5,8,1177,1830,1248,53,1378,0,1131,2.8768167104997,229569628,66166784
"Sisters",6,2015,64000,3e+07,105011053,75011053,118,1,"Comedy",5,8,1120,3090,88,53,1363,1,5,2.8768167104997,302097552,86304501
"Secret in Their Eyes",6.3,2015,46000,19500000,34854990,15354990,111,2,"Crime",6,7,251,418,342,53,1167,0,160,2.8768167104997,100271418,56097926
"Irrational Man",6.6,2015,60000,1.1e+07,27391084,16391084,95,2,"Comedy",5,8,2684,4165,1040,53,1062,0,81,2.8768167104997,78799128,31644984
"Wild Card",5.6,2015,53000,3e+07,6738764,-23261236,92,2,"Action",1,8,2371,4126,945,53,1362,0,22,2.8768167104997,19386189,86304501
"Paper Towns",6.2,2015,98000,1.2e+07,85512300,73512300,109,2,"Adventure",2,7,1057,3580,1614,53,984,0,3,2.8768167104997,246003214,34521801
"The Lady in the Van",6.7,2015,27000,6e+06,41387687,35387687,104,1,"Biography",4,7,1866,65,1414,52,312,1,1752,2.8768167104997,119064790,17260900
"The SpongeBob Movie: Sponge Out of Water",6,2015,51000,7.4e+07,325186032,251186032,92,2,"Animation",3,6,1985,2093,2201,53,1621,0,1618,2.8768167104997,935500611,212884437
"Child 44",6.5,2015,68000,5e+07,12951093,-37048907,137,2,"Crime",6,8,527,3295,2196,12,1925,0,9,2.8768167104997,37257921,143840836
"Beasts of No Nation",7.7,2015,76000,6e+06,90777,-5909223,137,2,"Drama",7,10,363,576,10,53,1740,0,489,2.8768167104997,261149,17260900
"Me and Earl and the Dying Girl",7.7,2015,126000,8e+06,9074749,1074749,105,2,"Comedy",5,7,76,1850,2160,53,987,0,859,2.8768167104997,26106390,23014534
"Concussion",7.1,2015,89000,3.5e+07,48623572,13623572,123,2,"Biography",4,7,2024,3130,2299,52,1378,0,1,2.8768167104997,139881104,100688585
"The Diary of a Teenage Girl",6.9,2015,30000,2e+06,1775133,-224867,102,1,"Comedy",5,8,1637,3179,173,53,531,1,1696,2.8768167104997,5106732,5753633
"The Walk",7.3,2015,123000,3.5e+07,61181942,26181942,123,2,"Action",1,6,2217,3415,1125,53,1888,0,1125,2.8768167104997,176009233,100688585
"A Walk in the Woods",6.4,2015,26000,8e+06,37461274,29461274,104,2,"Adventure",2,8,1458,2694,1868,53,1787,0,746,2.8768167104997,107769219,23014534
"Sinister 2",5.3,2015,50000,1e+07,53329150,43329150,97,2,"Horror",10,8,455,3570,900,53,851,0,95,2.8768167104997,153418190,28768167
"Anomalisa",7.3,2015,68000,8e+06,5659286,-2340714,90,2,"Animation",3,8,716,626,505,52,1621,0,1,2.8768167104997,16280729,23014534
"Mississippi Grind",6.4,2015,22000,6e+06,422746,-5577254,108,2,"Comedy",5,8,137,240,182,53,1935,0,5,2.8768167104997,1216163,17260900
"Woman in Gold",7.3,2015,56000,1.1e+07,61619773,50619773,109,1,"Biography",4,7,2364,122,809,52,1592,1,144,2.8768167104997,177268793,31644984
"Eddie the Eagle",7.4,2015,88000,2.3e+07,46152800,23152800,106,2,"Biography",4,7,667,3665,2130,52,1153,0,505,2.8768167104997,132773146,66166784
"Eye in the Sky",7.3,2015,81000,1.3e+07,35259653,22259653,102,1,"Action",1,8,872,1467,809,52,1726,1,645,2.8768167104997,101435559,37398617
"The Second Best Exotic Marigold Hotel",6.6,2015,32000,1e+07,85978292,75978292,122,1,"Comedy",5,6,1313,2965,1145,52,387,1,1155,2.8768167104997,247343787,28768167
"Poltergeist",4.9,2015,56000,3.5e+07,95437994,60437994,93,2,"Horror",10,7,917,924,1936,53,984,0,3,2.8768167104997,274557616,100688585
"The Meddler",6.3,2015,12000,3200000,5425148,2225148,103,1,"Comedy",5,7,1577,2443,2105,53,172,1,1116,2.8768167104997,15607156,9205813
"We Are Your Friends",6.2,2015,37000,2e+06,11122090,9122090,96,2,"Drama",7,8,1719,2666,2321,52,1920,0,48,2.8768167104997,31996214,5753633
"Grandma",6.7,2015,15000,6e+05,7205073,6605073,79,1,"Comedy",5,8,1989,3087,1344,53,741,1,1,2.8768167104997,20727674,1726090
"By the Sea",5.3,2015,19000,1e+07,3334927,-6665073,122,2,"Drama",7,8,134,231,239,15,2042,0,511,2.8768167104997,9593974,28768167
"Mortdecai",5.5,2015,69000,6e+07,47275717,-12724283,107,2,"Action",1,8,589,1192,1097,52,1510,0,1,2.8768167104997,136003573,172609003
"Project Almanac",6.4,2015,77000,1.2e+07,33213241,21213241,106,1,"Drama",7,7,638,1741,86,53,1201,1,6,2.8768167104997,95548407,34521801
"The Man Who Knew Infinity",7.2,2015,53000,1e+07,12252684,2252684,108,2,"Biography",4,7,1700,2629,531,52,1688,0,1211,2.8768167104997,35248726,28768167
"Z for Zachariah",6,2015,29000,7500000,381839,-7118161,98,2,"Drama",7,7,496,2956,342,20,1858,0,43,2.8768167104997,1098481,21576125
"Equals",6.1,2015,29000,1.6e+07,2084628,-13915372,101,2,"Drama",7,7,713,2891,1637,53,993,0,1,2.8768167104997,5997093,46029067
"Krampus",6.2,2015,66000,1.5e+07,61548707,46548707,98,2,"Comedy",5,7,1750,3925,15,53,1333,0,1,2.8768167104997,177064349,43152251
"The Gunman",5.8,2015,40000,4e+07,24177137,-15822863,115,2,"Action",1,8,2065,1775,1994,53,1587,0,1116,2.8768167104997,69553192,115072668
"The Night Before",6.4,2015,68000,2.5e+07,52395996,27395996,101,2,"Comedy",5,8,1367,2106,1125,53,644,0,1170,2.8768167104997,150733677,71920418
"90 Minutes in Heaven",4.8,2015,3500,5e+06,4842699,-157301,121,1,"Drama",7,7,1779,2775,1190,53,237,1,145,2.8768167104997,13931557,14384084
"Ip Man 3",7.1,2015,51000,3.6e+07,157029618,121029618,105,2,"Action",1,7,2678,3825,563,10,1044,0,110,2.8768167104997,451745429,103565402
"McFarland, USA",7.4,2015,36000,1.7e+07,45710059,28710059,129,2,"Biography",4,6,1892,681,1246,53,1437,0,2,2.8768167104997,131499462,48905884
"The Peanuts Movie",7.1,2015,43000,9.9e+07,246233113,147233113,88,2,"Animation",3,3,2430,760,1657,53,2023,0,1159,2.8768167104997,708367534,284804854
"Rock the Kasbah",5.5,2015,11000,1.5e+07,3394174,-11605826,106,2,"Comedy",5,8,195,2847,205,53,678,0,511,2.8768167104997,9764416,43152251
"The Sea of Trees",6.1,2015,15000,2.5e+07,906995,-24093005,110,2,"Drama",7,7,961,665,1488,53,375,0,1592,2.8768167104997,2609258,71920418
"Alvin and the Chipmunks: The Road Chip",5,2015,18000,9e+07,234798636,144798636,92,2,"Animation",3,6,2639,3481,934,53,984,0,1780,2.8768167104997,675472640,258913504
"The Lazarus Effect",5.2,2015,42000,3300000,38356892,35056892,83,1,"Horror",10,7,576,2484,1673,53,388,1,1119,2.8768167104997,110345748,9493495
"Love the Coopers",5.8,2015,22000,1.7e+07,42426912,25426912,107,2,"Comedy",5,7,1196,3780,2087,53,533,0,542,2.8768167104997,122054449,48905884
"The 33",6.9,2015,37000,2.6e+07,27972023,1972023,127,2,"Biography",4,7,1946,2832,140,9,93,0,1117,2.8768167104997,80470383,74797234
"The Little Prince",7.7,2015,58000,81200000,97571250,16371250,108,2,"Animation",3,6,1660,1585,960,15,1584,0,1155,2.8768167104997,280694602,233597517
"Louder Than Bombs",6.6,2015,12000,1.1e+07,1160724,-9839276,109,2,"Drama",7,8,1222,1892,1006,34,1496,0,6,2.8768167104997,3339190,31644984
"Slow West",6.9,2015,44000,2e+06,1295574,-704426,84,2,"Action",1,8,1312,2018,1267,52,929,0,5,2.8768167104997,3727129,5753633
"Cop Car",6.3,2015,31000,8e+05,143658,-656342,88,2,"Crime",6,8,1354,2088,1243,53,249,0,14,2.8768167104997,413278,2301453
"Captive",5.4,2015,6500,2e+06,2801508,801508,97,1,"Action",1,7,1183,482,1195,53,391,1,2,2.8768167104997,8059425,5753633
"Our Brand Is Crisis",6.1,2015,21000,2.8e+07,8527658,-19472342,107,1,"Comedy",5,8,577,3206,1951,53,980,1,29,2.8768167104997,24532509,80550868
"Unfinished Business",5.4,2015,33000,3.5e+07,14431253,-20568747,91,2,"Comedy",5,8,1461,3743,2263,53,1533,0,5,2.8768167104997,41516070,100688585
"Hot Tub Time Machine 2",5.1,2015,38000,1.4e+07,13081651,-918349,93,2,"Comedy",5,8,2434,2148,1850,53,1623,0,132,2.8768167104997,37633512,40275434
"Hello, My Name Is Doris",6.6,2015,19000,1e+06,14659448,13659448,90,1,"Comedy",5,8,1787,2353,1927,53,1740,1,67,2.8768167104997,42172545,2876817
"Ricki and the Flash",5.9,2015,23000,1.8e+07,41325328,23325328,101,1,"Comedy",5,7,1359,1027,1520,53,625,1,645,2.8768167104997,118885394,51782701
"Danny Collins",7,2015,30000,1e+07,10835752,835752,106,2,"Biography",4,8,514,780,31,53,350,0,4,2.8768167104997,31172472,28768167
"Mr. Holmes",6.9,2015,62000,1.1e+07,29355203,18355203,104,2,"Drama",7,6,231,2845,838,52,1479,0,27,2.8768167104997,84449539,31644984
"Paul Blart: Mall Cop 2",4.4,2015,35000,3e+07,107588225,77588225,94,2,"Action",1,6,124,2282,1249,53,644,0,113,2.8768167104997,309511604,86304501
"Dragon Blade",6,2015,19000,6.5e+07,122606884,57606884,127,2,"Action",1,8,529,816,862,10,1894,0,20,2.8768167104997,352717533,186993086
"Mother's Day",5.7,2016,35000,2.5e+07,48782670,23782670,118,1,"Comedy",5,7,851,276,972,53,1587,1,37,2.9132763503945,142117399,72831909
"Suicide Squad",5.9,2016,625000,1.75e+08,746846894,571846894,123,2,"Action",1,7,561,863,2299,53,244,0,8,2.9132763503945,2175771394,509823361
"The Magnificent Seven",6.9,2016,191000,9e+07,162360636,72360636,132,2,"Action",1,7,154,54,526,53,1460,0,1123,2.9132763503945,473001401,262194872
"Captain America: Civil War",7.8,2016,694000,2.5e+08,1153337496,903337496,147,2,"Action",1,7,152,694,350,53,1429,0,38,2.9132763503945,3359990851,728319088
"Warcraft",6.8,2016,249000,1.6e+08,439048914,279048914,123,2,"Action",1,7,718,615,2226,10,1333,0,1,2.9132763503945,1279070818,466124216
"Deadpool",8,2016,932000,5.8e+07,782836791,724836791,108,2,"Action",1,8,2539,3262,1921,53,2022,0,2,2.9132763503945,2280619909,168970028
"Doctor Strange",7.5,2016,628000,1.65e+08,677796076,512796076,115,2,"Action",1,7,2311,2086,188,53,1429,0,6,2.9132763503945,1974607279,480690598
"Split",7.3,2016,446000,9e+06,278454417,269454417,117,2,"Horror",10,7,1602,2491,897,53,2042,0,2,2.9132763503945,811214668,26219487
"Me Before You",7.4,2016,220000,2e+07,208314186,188314186,106,1,"Drama",7,7,2511,2074,627,52,1460,1,98,2.9132763503945,606876792,58265527
